,y,pred
171,0.85,0.4623663233875944
172,0.9,0.4841738700322362
173,0.3,0.4409148595776389
174,0.018,0.1339018035731688
175,0.158,0.23057783463795228
176,0.52,0.4273883902275165
177,0.02,0.12266106643732594
178,0.5,0.41746004757412525
179,0.9,0.5161895915934656
180,0.8,0.5640765673042502
181,0.22,0.2839677681452021
182,0.12,0.3730827448982086
183,0.1,0.3666938578668355
184,0.03,0.22544445304801608
185,0.503,0.4682066020973421
186,0.15,0.24589912801438862
187,0.18,0.3131810651744913
188,0.184,0.3290998321363761
189,0.28,0.33099709539181943
190,0.07,0.265095744352011
191,0.458,0.3039884188384724
192,0.176,0.2876716407285901
193,0.2,0.37087817426241465
194,0.75,0.38948983534350745
195,0.78,0.4730028903613406
196,0.132,0.40243215515245034
197,0.57,0.4108253275057494
198,0.8,0.48576825470485085
199,0.1,0.37268274373086063
200,0.49,0.40973151457378115
201,0.04,0.22354142335746252
202,0.78,0.5589380598913067
203,0.12,0.2876641149991953
204,0.25,0.4346859049927293
205,0.42,0.5691167090882809
206,0.65,0.5355481326303649
207,0.22,0.19880914148679735
208,0.521,0.4391950820710737
209,0.1,0.49260510149739156
210,0.35,0.2364608508993915
211,0.8,0.6827765868055645
212,0.154,0.5991485876960843
213,0.212,0.07278883545335171
214,0.2,0.41694912296771225
215,0.6,0.3027229408834786
216,0.69,0.5643814066320808
217,0.09,0.3598809898464586
218,0.04,0.5087190099849613
219,0.12,0.10013038576929759
220,0.42,0.46532850716705765
221,0.94,0.539997268141961
222,0.866,0.3847895812001656
223,0.94,0.6017168988813841
224,0.125,0.6025231432661835
225,0.26,0.34544009060077496
226,0.737,0.241847652740093
227,0.15,0.352304207624963
228,0.275,0.45287512712088474
229,0.78,0.5530548176369714
230,0.1,0.4708750399681949
231,0.6,0.3993708933490152
232,0.7,0.4895666427451181
233,0.024,0.15342884988838038
234,0.44,0.49842113762988494
235,0.15,0.3303259761553723
236,0.6211,0.35479871607609903
237,0.32,0.7954373975248444
238,0.4,0.36586979344304205
239,0.486,0.2644184904172445
240,0.094,0.297101226502572
241,0.75,0.4664376326453613
242,0.83,0.42645651059028666
243,0.2,0.26594867441218517
244,0.21,0.3452113579010404
245,0.038,0.19205860214514336
246,0.36,0.5171230038558677
247,0.75,0.40659992398409434
248,0.03,0.20160698885031725
249,0.6608,0.2730653527178418
250,0.3,0.3115690976112524
251,0.9,0.7504186518013216
252,0.64,0.4269337352388771
253,0.05,0.2761768694413268
254,0.45,0.4414551554939523
255,0.2,0.27870487761590756
256,0.39,0.3779339092153103
257,0.115,0.29613611727426653
258,0.22,0.3994533349925262
259,0.15,0.2860752779824367
260,0.0065,0.021551224668884858
261,0.44,0.3708288968392636
262,0.02,0.08520338876016409
263,0.2,0.3092352637141861
264,0.63,0.4960194618953834
265,0.8,0.5843246073525968
266,0.5,0.42130165271078446
267,0.65,0.5254712517804762
268,0.012,0.2532799385466601
269,0.6,0.3576856059675126
270,0.06,0.5674402225400813
271,0.68,0.4638139783661055
272,0.5,0.41604017153907424
273,0.3,0.4456185567583637
274,0.3,0.15776047904746773
275,0.2,0.35278203664094254
276,0.84,0.46789624628147464
277,0.282,0.48745202748117444
278,0.242,0.5578857484283559
279,0.374,0.27577020094783933
280,0.7,0.3773899279618451
281,0.205,0.26465671229943943
282,0.296,0.44966363903392914
283,0.57,0.4348000083122041
284,0.55,0.6836796556869649
285,0.35,0.6391632790903866
286,0.403,0.4088756989051484
287,0.58,0.43458094783529855
288,0.012,0.2781230564759718
289,0.156,0.3316791311220406
290,0.044,0.15661427508230844
291,0.3,0.5949766377010463
292,0.5,0.4500257712517933
293,0.45,0.44754095324773935
294,0.3,0.2983864090200419
295,0.1081,0.39807620862016135
296,0.25,0.2679561335712478
297,0.65,0.3686871245010893
298,0.242,0.3540109993231954
299,0.21,0.4420337196660151
300,0.18,0.1622599562475626
301,0.77,0.5475658644116539
302,0.47,0.4933609575286162
303,0.3,0.5173410824183887
304,0.0335,0.5893236977855185
305,0.197,0.12465003969894475
306,0.24,0.4074856445299436
307,0.3,0.24345362650114527
308,0.65,0.4771386301452363
309,0.022,0.08081310836184988
310,0.063,0.3063399690885451
311,0.5,0.47521102533312576
312,0.8,0.4431255887911629
313,0.26,0.3294413628463058
314,0.3,0.34443953499536195
315,0.217,0.4730522183047201
316,0.28,0.377672921173148
317,0.1822,0.3983860973919009
318,0.055,0.1892154188678205
319,0.48,0.4378892213840533
320,0.57,0.30442034298354864
321,0.016,-0.08986391181737892
322,0.487,0.4501184434077463
323,0.46,0.6260567458455593
324,0.07,0.21760762123597116
325,0.104,0.2775305434101443
326,0.3,0.3729933321288348
327,0.65,0.4291938966329769
328,0.27,0.4055377642720881
329,0.39,0.26926537700368336
330,0.2,0.17756044996901799
331,0.011,0.16250967251853463
332,0.384,0.5160713514286809
333,0.95,0.5446375342667267
334,0.725,0.47445243636332024
335,0.21,0.274264785169048
336,0.24,0.3823171842149102
337,0.43,0.1526656633275491
338,0.116,0.440977973046884
339,0.19,0.31182625212114634
340,0.14,0.37089289896768685
341,0.32,0.500170963849786
342,0.6,0.6373655502486297
343,0.15,0.04281035225606561
344,0.82,0.449652396542658
345,0.338,0.4542980843709502
346,0.5,0.4316573642126461
347,0.7,0.6426047934696885
348,0.52,0.36114095872301627
349,0.95,0.5817745947943789
350,0.984,0.6487808061157884
351,0.602,0.5076467995924632
352,0.28,0.19917852787134982
353,0.05,0.21412457955685887
354,0.562,0.583795420333924
355,0.12,0.2188823700524467
356,0.45,0.35890106970600844
357,0.91,0.7832351230956555
358,0.113,0.18170893604545624
359,0.2,0.3311866158129443
360,0.504,0.3673408905784652
361,0.008,0.05256265020707096
362,0.14,0.018894631474357743
363,0.69,0.4958503166517023
364,0.44,0.34941869369023204
365,0.16,0.3233105331015662
366,0.037,0.17120277323995914
367,0.6,0.4748678924022003
368,0.9,0.5899379557684047
369,0.24,0.16955558582349284
370,0.3,0.42146452847262383
371,0.8,0.38760078210752813
372,0.37,0.5316500444233885
373,0.4,0.43972060604043284
374,0.094,0.23685324285588116
375,0.53,0.5408513782149457
376,0.2,0.4387356060474903
377,0.016,0.1529642630917443
378,0.28,0.41276926372670686
379,0.105,0.0760004090173626
380,0.737,0.241955758633012
381,0.22,0.28768349203566235
382,0.005,0.07752911357485434
383,0.5,0.4980903708384131
384,0.68,0.3606436830110724
385,0.409,0.44409965748144553
386,0.65,0.4750678708217442
387,0.025,0.05900537345736476
388,0.144,0.28291461699217485
389,0.02,0.18176827223222292
390,0.96,0.6100137325781528
391,0.21,0.16484065477705315
392,0.005,0.2732118265357444
393,0.3,0.4352414884633057
394,0.65,0.41585935295755516
395,0.251,0.33336588558106345
396,0.2,0.28646855790387593
397,0.75,0.4312193594793796
398,0.22,0.26264035208461245
399,0.402,0.352721338305384
400,0.15,0.0125863287411013
401,0.26,0.37466773667669606
402,0.12,0.41572811690203304
403,0.0025,0.06050972588625164
404,0.06,0.3858208696080384
405,0.257,0.546129851675426
406,0.703,0.537122408389151
407,0.6005,0.6037371330333642
408,0.97,0.34510757921944646
409,0.19,0.4576739647049095
410,0.104,0.22180275590127796
411,0.87,0.6230454226390502
412,0.2434,0.6183981851264979
413,0.75,0.47505473370683915
414,0.6,0.7799777131445969
415,0.137,0.2803178798743118
416,0.1,0.2663809904677114
417,0.047,0.2702902808752542
418,0.4,0.2321865453532328
419,0.06,0.11148413579956243
420,0.35,0.46489585630660946
421,0.04,0.01467837889954618
422,0.48,0.5014290802407677
423,0.008,0.06767773837113958
424,0.93,0.5186486387813428
425,0.78,0.49865216745469987
426,0.36,0.49155506991292897
427,0.42,0.432082292812464
428,0.2,0.38379735989701447
429,0.34,0.4072066093374619
430,0.58,0.41545016667168133
431,0.28,0.3535754665166275
432,0.62,0.3940277318004759
433,0.253,0.33717999286633976
434,0.87,0.42891389262404633
435,0.74,0.4370979731848077
436,0.39,0.525828798791301
437,0.845,0.21463508591452607
438,0.48,0.6137807590502394
439,0.408,0.4967499390940504
440,0.73,0.6160342765480135
441,0.33,0.3144428493439947
442,0.249,0.2656510080359793
443,0.65,0.7533684001342421
444,0.73,0.4619058508786199
445,0.03,0.3076270683403288
446,0.38,0.3093770404051834
447,0.175,0.26886332644317157
448,0.3,0.3774790455021425
449,0.35,0.21969813115219483
450,0.96,0.47905543845706056
451,0.5,0.3326090729058365
452,0.1,0.489820936309288
453,0.629,0.3096669069836072
454,0.24,0.35693848502554937
455,0.33,0.543708739945423
456,0.04,0.3891105076397995
457,0.4,0.43647665346202247
458,0.6,0.5366903765868819
459,0.45,0.5036584855803176
460,0.055,0.25752398902452767
461,0.4,0.448263650719814
462,0.91,0.6549456070234049
463,0.98,0.5729567330286413
464,0.681,0.380935884602641
465,0.025,-0.02495690335800002
466,0.88,0.4679075501619977
467,0.096,0.28818874201904643
468,0.45,0.39291212618065485
469,0.18,0.3196728818343067
470,0.114,0.24977460198386608
471,0.063,0.2176060919566905
472,0.45,0.37711951085998374
473,0.069,0.27281651741456703
474,0.1,0.5025095053932866
475,0.6,0.38725475745447424
476,0.1,0.2702652706917873
477,0.45,0.37312505553948727
478,0.07,0.1420816427319093
479,0.312,0.4773313077470539
480,0.3,0.32808297901477457
481,0.6,0.4173560373107629
482,0.18,0.21678959415303778
483,0.4,0.446196478487201
484,0.9,0.5659535443641628
485,0.239,0.34613986536233443
486,0.02,0.20213764974230047
487,0.18,0.12916497877464855
488,0.156,0.2628977907233007
489,0.12,0.4457790821818207
490,0.5,0.28523984909506866
491,0.61,0.405682349306006
492,0.32,0.4357915062642652
493,0.57,0.34049215296169827
494,0.2,0.36811897309689023
495,0.05,0.0739980114089687
496,0.3,0.2277859964268688
497,0.65,0.888744390497648
498,0.08,0.18121828315428606
499,0.6,0.4115049046822105
500,0.0078,-0.035182595092785936
501,0.33,0.41356071773814873
502,0.5,0.5467990361027194
503,0.202,0.11591405911602398
504,0.56,0.5014394886505694
505,0.276,0.33139683252235463
506,0.54,0.4092550817171199
507,0.043,0.296477888356779
508,0.972,0.512693936753593
509,0.392,0.548352576580417
510,0.134,0.27728922666837863
511,0.1,0.4846931717773607
512,0.28,0.29349375972805336
513,0.74,0.4374681239104967
514,0.035,0.13436338240790818
515,0.32,0.304020607627135
516,0.275,0.35910376951673356
517,0.8,0.4462845131870421
518,0.4,0.30514270152149275
519,0.51,0.505522723126402
520,0.185,0.31806638533979914
521,0.102,0.20643978385481104
522,0.15,0.453850423049318
523,0.354,0.39046830903309526
524,0.2,0.2650010348438816
525,0.32,0.6595229918977764
526,0.4,0.24495885923225375
527,0.5,0.41322531114664585
528,0.059,0.16643870816360234
529,0.45,0.47790574877494363
530,0.032,0.012051873572324998
531,0.7,0.3895020856247545
532,0.416,0.27539305380319423
533,0.22,0.1713552673869676
534,0.27,0.3867349738219186
535,0.18,0.06263519657436412
536,0.13,0.3280944922291955
537,0.102,0.37834281322841046
538,0.35,0.5191038197463088
539,0.2904,0.48778986168277627
540,0.35,0.41109519502478725
541,0.37,0.532604014499075
542,0.325,0.2519285109337238
543,0.75,0.4247934615095832
544,0.86,0.464945330355084
545,0.09,0.27062001971612304
546,0.957,0.6023737327156952
547,0.2,0.35324391881971917
548,0.5,0.46262568933239734
549,0.75,0.452362600664181
550,0.098,0.37417441579436683
551,0.8,0.3718110865685089
552,0.082,0.1394378604092731
553,0.12,0.5712450434967612
554,0.33,0.4129914757646135
555,0.34,0.2348489047652763
556,0.284,0.3727203481185214
557,0.34,0.22529532608397368
558,0.24,0.1453818243966225
559,0.75,0.5585656425242166
560,0.68,0.8408135651619077
561,0.96,0.6055671215497638
562,0.76,0.4443679470129135
563,0.204,0.2020189712684623
564,0.37,0.17358355782998536
565,0.35,0.09513962882247856
566,0.88,0.4568894386483222
567,0.11,0.2698146000341767
568,0.015,0.198480791472731
569,0.1,0.36900029433879245
570,0.65,0.2479548859696471
571,0.224,0.3515922984881472
572,0.1,0.3227244440938891
573,0.98,0.5365564343219879
574,0.5,0.42445966668958657
575,0.75,0.4299180394766162
576,0.88,0.5437066755918017
577,0.05,0.4299296590510331
578,0.005,0.0684822140298125
579,0.075,0.2627926419188022
580,0.12,0.33525101959315506
581,0.175,0.2931735822646664
582,0.6,0.5091739120220115
583,0.72,0.5629483930931453
584,0.65,0.5127452665974778
585,0.1202,0.09869290554789725
586,0.55,0.5528032180140877
587,0.4,0.3788348115299571
588,0.26,0.3954375698444146
589,0.2,0.35082177243477763
590,0.45,0.46566362665760985
591,0.324,0.12156181105497868
592,0.75,0.7213685108019293
593,0.1,0.2272210800222617
594,0.4,0.3501567913187965
595,0.195,0.5033650638037545
596,0.4,0.41274138366064633
597,0.337,0.3630569479531499
598,0.145,0.22785348472086508
599,0.564,0.16311389691915015
600,0.65,0.2835991020496366
601,0.25,0.37945223358430913
602,0.065,0.3731297882361333
603,0.3,0.13722743500498202
604,0.7,0.40193017533923114
605,0.5,0.3526797309568537
606,0.014,-6.708805378385918e-05
607,0.166,0.2841762510487147
608,0.2,0.30290038126563024
609,0.403,0.4079345787291961
610,0.65,0.369267112587353
611,0.32,0.447492448283376
612,0.35,0.5164496419463092
613,0.155,0.13720295985443046
614,0.6,0.46813778941218986
615,0.168,0.3541474983583977
616,0.084,0.3140782848720562
617,0.527,0.4362018221920563
618,0.85,0.26637288162143286
619,0.312,0.4029248296024893
620,0.15,0.26911728227357096
621,0.35,0.35935224074465416
622,0.13,0.33638873971719796
623,0.92,0.6877611792726478
624,0.02,0.24947801025355754
625,0.2,0.4182673172958218
626,0.13,0.2843104079327117
627,0.334,0.31321303889851015
628,0.6,0.3820912621845689
629,0.24,0.3354996885436502
630,0.15,0.6275516664820879
631,0.66,0.4126627600865683
632,0.07,0.1719144864328116
633,0.112,0.11846166158366975
634,0.12,0.27155894732914526
635,0.2,0.3112355594371309
636,0.113,0.13664729520988209
637,0.25,0.6182595795081337
638,0.65,0.41744691495207775
639,0.65,0.7960124446388558
640,0.5,0.4014350303345522
641,0.9,0.5126668566661086
642,0.237,0.29733684305888086
643,0.048,0.11194353255289016
644,0.25,0.1567223310367523
645,0.05,0.18162286017851936
646,0.7,0.4238305958111859
647,0.096,0.643902676862467
648,0.3,0.32895825635454057
649,0.5,0.35188343562864927
650,0.458,0.42690133934239394
651,0.65,0.6763856874015551
652,0.35,0.37832094729883076
653,0.305,0.3132858108911214
654,0.317,0.5871663587753272
655,0.75,0.39564417323556655
656,0.11,0.5315936567134767
657,0.198,0.1850044049319226
658,0.175,0.22082932251208387
659,0.6,0.6105535083268577
660,0.195,0.31560793425518074
661,0.395,0.35040556170458714
662,0.4,0.5533385616591991
663,0.37,0.4143433082027397
664,0.25,0.30941838064213895
665,0.6,0.7183853179450507
666,0.468,0.3203047316706734
667,0.3,0.3942380170486175
668,0.19,0.4650645103330975
669,0.104,0.12558325086092384
670,0.28,0.3570210199350099
671,0.228,0.38239012058354716
672,0.445,0.5441965383393363
673,0.1,0.15739148382760718
674,0.4,0.3838276263727103
675,0.59,0.38366352108110346
676,0.015,0.2491949033556643
677,0.075,0.19932678327880704
678,0.14,0.42000995132994223
679,0.569,0.708834071965588
680,0.46,0.4494812450224567
681,0.5,0.6510896223589845
682,0.396,0.438079058501209
683,0.35,0.40897889464971227
684,0.3,0.3623169569549769
685,0.008,0.17992253673276937
686,0.93,0.4154372738597153
687,0.85,0.781430946202387
688,0.12,0.5043633853248606
689,0.349,0.418451858806521
690,0.493,0.4049403137298426
691,0.091,0.36476066871155666
692,0.15,0.2627181681102177
693,0.096,0.2981594462152281
694,0.87,0.5151046570835465
695,0.96,0.6872040159000637
696,0.35,0.28832234994424233
697,0.21,0.27485178311458347
698,0.978,0.624732890410498
699,0.64,0.5330698188071381
700,0.232,0.38125036437322335
701,0.6,0.5049236308460446
702,0.8,0.6430335990703998
703,0.9,0.5682076683104514
704,0.605,0.5482280476878402
705,0.333,0.422043226297389
706,0.194,0.525064712032797
707,0.27,0.41874585293969147
708,0.02,0.04879207724074616
709,0.65,0.6151206811694422
710,0.32,0.30742622790895346
711,0.24,0.22049990111753104
712,0.08,0.247683233010622
713,0.3,0.31472365379632694
714,0.1,0.20967352944315398
715,0.19,0.14510177142512007
716,0.89,0.48183866157185096
717,0.6,0.4797994302386942
718,0.653,0.4066585919647384
719,0.55,0.5224755004840868
720,0.08,0.08823312328684713
721,0.56,0.1577600345659918
722,0.8,0.43653767156829715
723,0.26,0.3074431441197764
724,0.115,0.36292730953902425
725,0.006,0.12460229661358863
726,0.18,0.6260683562099959
727,0.8,0.4847992193063603
728,0.152,0.28170522043460344
729,0.087,-0.020485644181942653
730,0.05,0.4398838960415977
731,0.38,0.43515276245093504
732,0.1,0.22939876142343063
733,0.2,0.45779124108784663
734,0.475,0.29576393494662956
735,0.05,0.49141206039442764
736,0.288,0.5541805164118114
737,0.75,0.5979024164090115
738,0.5,0.33610277468039906
739,0.6,0.5498490593176057
740,0.84,0.3932910881881594
741,0.66,0.34325363436148976
742,0.518,0.6153117197269434
743,0.8,0.689476201148358
744,0.33,0.6560534780877971
745,0.8,0.401903317340604
746,0.95,0.4713888686761787
747,0.055,0.2595355156576085
748,0.34,0.23343621518310398
749,0.2,0.3849070526944306
750,0.201,0.25177036763474037
751,0.6,0.47443231509078987
752,0.072,0.2641339961736784
753,0.249,0.4912583428115599
754,0.06,0.2170264247481568
755,0.49,0.46649634172174015
756,0.95,0.5093241177209735
757,0.46,0.40032560530571537
758,0.32,0.345894107869195
759,0.48,0.4243926056924564
760,0.52,0.5046025639677272
761,0.2,0.13598688448184282
762,0.8,0.40565130261675475
763,0.9,0.5648140232746338
764,0.175,0.35250149102198575
765,0.495,0.45636989346051404
766,0.57,0.5368612564640736
767,0.8,0.41819827532923803
768,0.161,0.47591248501945405
769,0.03,0.1483557347808498
770,0.72,0.46002276213717685
771,0.31,0.2026831699874202
772,0.722,0.5597376102448486
773,0.61,0.28765335406013437
774,0.35,0.3876224232319824
775,0.33,0.5410787076011896
776,0.21,0.3909079799152626
777,0.4,0.35268212049031444
778,0.46,0.44989332059052767
779,0.841,0.5782286017685135
780,0.12,0.24981162663742668
781,0.25,0.2518193487954537
782,0.28,0.3358139093166157
783,0.73,0.5249600676996902
784,0.12,0.4848325302768588
785,0.4,0.14166006068033146
786,0.4188,0.4757732008488774
787,0.6,0.47896253011601975
788,0.24,0.5133736413562888
789,0.85,0.5174644876472648
790,0.85,0.5125584979357776
791,0.03,0.014345974660054439
792,0.65,0.41021294406679754
793,0.27,0.550176309534158
794,0.389,0.42220684540760056
795,0.73,0.2562451800649776
796,0.27,0.3724058001651955
797,0.05,0.4859492472399347
798,0.24,0.28102915785549937
799,0.065,0.3493468687372148
800,0.11,0.19605222225790514
801,0.3,0.2939069954922954
802,0.1,0.35850515895470453
803,0.16,0.26353187052964244
804,0.33,0.24687448996549144
805,0.9,0.5049411382872985
806,0.55,0.4625702495245838
807,0.02,0.2408085114259907
808,0.05,0.015030622028834678
809,0.6,0.41368453213185796
810,0.24,0.5351629239357809
811,0.83,0.4351937051493061
812,0.45,0.39591097309422973
813,0.125,0.2908686356880418
814,0.088,0.21655346111431928
815,0.28,0.35793258220219903
816,0.103,0.10544942939899163
817,0.08,0.08427639428794362
818,0.22,0.42221896997167885
819,0.3,0.5897438587916737
820,0.13,0.23574430065189922
821,0.43,0.34907146660785093
822,0.26,0.3479463395635176
823,0.0035,0.6195871149326078
824,0.159,0.22059906772820514
825,0.09,0.33401592329373064
826,0.35,0.3673749205541358
827,0.45,0.2864435115603823
828,0.03,-0.034656534524702146
829,0.35,0.3441535247415235
830,0.8,0.47997281652932955
831,0.2334,0.24085785368160129
832,0.7,0.49390022635277286
833,0.5,0.42314903097422363
834,0.1,0.19187019180253295
835,0.16,0.22709753226594132
836,0.42,0.38338962953672506
837,0.004,0.03013604510181074
838,0.7502,0.4222994352714242
839,0.58,0.5248073246239564
840,0.87,0.5623235975122033
841,0.55,0.41718601475812755
842,0.077,0.18190831652613776
843,0.06,0.4728414584316867
844,0.551,0.5391204762751578
845,0.13,0.3534191975116755
846,0.78,0.48451914652107964
847,0.25,0.6103193814562008
848,0.48,0.36841930683150914
849,0.54,0.4135503353372656
850,0.12,0.18890640088057487
851,0.6,0.34502078850563445
852,0.2,0.2941334205838749
853,0.5,0.0900609761413233
854,0.236,0.46319436166541905
855,0.26,0.295025404103898
856,0.028,0.05987393365145974
857,0.39,0.42185941860323406
858,0.8,0.4159341312738283
859,0.6,0.4826243765363777
860,0.096,0.24161900850190665
861,0.06,0.11123596020572346
862,0.092,0.19625528136985526
863,0.24,0.5174886155677748
864,0.068,0.3754734942715958
865,0.6,0.899749536529923
866,0.91,0.6863479443499572
867,0.9,0.15276151008965702
868,0.53,0.40141695034982405
869,0.95,0.6520399507292401
870,0.31,0.36300468473189895
871,0.264,0.2979477286480323
872,0.25,0.2297332187077536
873,0.872,0.5039276498033118
874,0.65,0.7635737205393522
875,0.64,0.4962405554880216
876,0.3,0.39395470539558675
877,0.25,0.4035748537939138
878,0.55,0.5286219137968287
879,0.3,0.532918498063112
880,0.595,0.3929968994394666
881,0.51,0.24188322017939856
882,0.4841,0.47509301105892965
883,0.94,0.5024304194009509
884,0.25,0.3181186311569847
885,0.07,0.47995104223581964
886,0.278,0.2632766405044882
887,0.245,0.42495311463070873
888,0.3,0.32117532276614386
889,0.18,0.3693560947481138
890,0.307,0.31997480551276725
891,0.3,0.14642409679435206
892,0.2,0.21106457429232406
893,0.51,0.41698048862647086
894,0.005,0.08999533879637309
895,0.186,0.46571989507531364
896,0.02,0.14973683166990695
897,0.16,0.3345738871318791
898,0.25,0.2604444810258565
899,0.65,0.4543346746065894
900,0.42,0.16916951360427357
901,0.26,0.15571737520855713
902,0.9,0.47215900912959696
903,0.5,0.3818186516305634
904,0.153,0.23074099027874728
905,0.12,0.6124545926545991
906,0.25,0.5004479123824748
907,0.12,-0.03434098844173131
908,0.0276,0.31936268445889543
909,0.1,0.23897142422500217
910,0.0481,0.08723938148018648
911,0.7105,0.348620660520493
912,0.164,0.2529142737841512
913,0.118,0.30395156679955704
914,0.24,0.48792080792668713
915,0.203,0.07717825949835805
916,0.2,0.2178981859146536
917,0.04,0.2752238929162837
918,0.1,0.8966106917833697
919,0.5,0.4143410408025989
920,0.2,0.46421089492091105
921,0.78,0.4872981139097444
922,0.105,0.11211678047513007
923,0.25,0.5369920367433767
924,0.01,0.30628537304190384
925,0.2,0.2799127476547451
926,0.173,0.44278747009658814
927,0.17,0.31982623361018725
928,0.364,0.19170385305018317
929,0.8,0.3028037947632993
930,0.376,0.619325951925149
931,0.29,0.3041610812771156
932,0.2,0.3565845815775277
933,0.12,0.3455535299158543
